,Episodes,Episode_Names,Characters,Lines,Season
27418,615-616,"That Could Have Been, Part I & II",JOEY,pretty cool huh you’re think put fish wouldn’t get suck mechanism well you’d wrong,6
27419,615-616,"That Could Have Been, Part I & II",RACHEL,umm use bathroom,6
27420,615-616,"That Could Have Been, Part I & II",JOEY,it’s uh right,6
27421,615-616,"That Could Have Been, Part I & II",RACHEL,okay god y’know someone tell week ago would pee joey tribbiani’s apartment…,6
27422,615-616,"That Could Have Been, Part I & II",JOEY,yeah life’s pretty great isn’t,6
27423,615-616,"That Could Have Been, Part I & II",RACHEL,yeah sure,6
27424,615-616,"That Could Have Been, Part I & II",MONICA,hope you’re hungry we’re start oyster y’know say oyster don’t,6
27425,615-616,"That Could Have Been, Part I & II",MONICA,umm well people say oyster aphrodisiac,6
27426,615-616,"That Could Have Been, Part I & II",MONICA,people people say come,6
27427,615-616,"That Could Have Been, Part I & II",MONICA,we’re gonna little middle eastern cous-cous something eat hand,6
27428,615-616,"That Could Have Been, Part I & II",MONICA,no-no-no it’s sensual,6
27429,615-616,"That Could Have Been, Part I & II",MONICA,okay ohhh,6
27430,615-616,"That Could Have Been, Part I & II",MONICA,can’t promise anything,6
27431,615-616,"That Could Have Been, Part I & II",ROSS,we’re really gonna huh,6
27432,615-616,"That Could Have Been, Part I & II",CAROL,look like,6
27433,615-616,"That Could Have Been, Part I & II",ROSS,y’know weird still back at…,6
27434,615-616,"That Could Have Been, Part I & II",CAROL,get,6
27435,615-616,"That Could Have Been, Part I & II",ROSS,okay,6
27436,615-616,"That Could Have Been, Part I & II",CAROL,susan hi,6
27437,615-616,"That Could Have Been, Part I & II",SUSAN,hey,6
27438,615-616,"That Could Have Been, Part I & II",CAROL,thank much come,6
27439,615-616,"That Could Have Been, Part I & II",SUSAN,oh wouldn’t miss world,6
27440,615-616,"That Could Have Been, Part I & II",ROSS,i’m-i’m ross way,6
27441,615-616,"That Could Have Been, Part I & II",SUSAN,hello ross love you’ve do space,6
27442,615-616,"That Could Have Been, Part I & II",CAROL,thank much,6
27443,615-616,"That Could Have Been, Part I & II",ROSS,hot,6
27444,615-616,"That Could Have Been, Part I & II",CHANDLER,i’m sorry you’re instead roger,6
27445,615-616,"That Could Have Been, Part I & II",MONICA,yeah,6
27446,615-616,"That Could Have Been, Part I & II",CHANDLER,well could make seem like he’s here’s little known fact cous-cous didn’t add second cous,6
27447,615-616,"That Could Have Been, Part I & II",MONICA,stop that’s funny,6
27448,615-616,"That Could Have Been, Part I & II",CHANDLER,okay,6
27449,615-616,"That Could Have Been, Part I & II",MONICA,i’m sorry okay just—tonight suppose y’know suppose big deal,6
27450,615-616,"That Could Have Been, Part I & II",CHANDLER,tonight,6
27451,615-616,"That Could Have Been, Part I & II",MONICA,don’t want know tonight,6
27452,615-616,"That Could Have Been, Part I & II",CHANDLER,okay tonight,6
27453,615-616,"That Could Have Been, Part I & II",MONICA,well tonight was—was go first time,6
27454,615-616,"That Could Have Been, Part I & II",CHANDLER,roger roger oh god,6
27455,615-616,"That Could Have Been, Part I & II",MONICA,right relax mr i’ve sex four time,6
27456,615-616,"That Could Have Been, Part I & II",CHANDLER,four different woman i’ve sex way time,6
27457,615-616,"That Could Have Been, Part I & II",MONICA,many,6
27458,615-616,"That Could Have Been, Part I & II",CHANDLER,nine,6
27459,615-616,"That Could Have Been, Part I & II",MONICA,wait perfect guy,6
27460,615-616,"That Could Have Been, Part I & II",CHANDLER,well good good really think roger perfect guy,6
27461,615-616,"That Could Have Been, Part I & II",MONICA,he’s horrible guy,6
27462,615-616,"That Could Have Been, Part I & II",CHANDLER,hey that’s tell girl,6
27463,615-616,"That Could Have Been, Part I & II",MONICA,chandler i’m gonna die virgin,6
27464,615-616,"That Could Have Been, Part I & II",CHANDLER,sweet wonderful gonna happen,6
27465,615-616,"That Could Have Been, Part I & II",MONICA,oh really wanna,6
27466,615-616,"That Could Have Been, Part I & II",CHANDLER,okay,6
27467,615-616,"That Could Have Been, Part I & II",MONICA,kid,6
27469,615-616,"That Could Have Been, Part I & II",RACHEL,joey you’re amaze actor know dr drake remoray leave joey tribbiani begin,6
27470,615-616,"That Could Have Been, Part I & II",JOEY,well dr drake always tell say joey pretty much make,6
27471,615-616,"That Could Have Been, Part I & II",RACHEL,wow tell something joey——whoa fell right couch,6
27472,615-616,"That Could Have Been, Part I & II",JOEY,yeah,6
27473,615-616,"That Could Have Been, Part I & II",RACHEL,okay,6
27474,615-616,"That Could Have Been, Part I & II",JOEY,go let ask question,6
27475,615-616,"That Could Have Been, Part I & II",RACHEL,yeah,6
27476,615-616,"That Could Have Been, Part I & II",JOEY,last time someone tell beautiful,6
27477,615-616,"That Could Have Been, Part I & II",RACHEL,wow can’t can’t feel hand,6
27478,615-616,"That Could Have Been, Part I & II",JOEY,come come,6
27479,615-616,"That Could Have Been, Part I & II",CHANDLER,can’t,6
27480,615-616,"That Could Have Been, Part I & II",MONICA,oyster,6
27481,615-616,"That Could Have Been, Part I & II",CHANDLER,yeah if-if-if would lot pressure y’know you’ve wait long time wouldn’t want disappoint,6
27482,615-616,"That Could Have Been, Part I & II",MONICA,yeah see nothing compare even you’re horrible would know,6
27483,615-616,"That Could Have Been, Part I & II",CHANDLER,like,6
27484,615-616,"That Could Have Been, Part I & II",MONICA,it’s hard four woman compete,6
27485,615-616,"That Could Have Been, Part I & II",CHANDLER,well help three would tonight right,6
27486,615-616,"That Could Have Been, Part I & II",MONICA,absolutely would one friend help another friend,6
27487,615-616,"That Could Have Been, Part I & II",CHANDLER,stop we’re let’s,6
27488,615-616,"That Could Have Been, Part I & II",MONICA,noo okay,6
27489,615-616,"That Could Have Been, Part I & II",CHANDLER,okay,6
27490,615-616,"That Could Have Been, Part I & II",MONICA,umm uhh move,6
27491,615-616,"That Could Have Been, Part I & II",CHANDLER,move,6
27492,615-616,"That Could Have Been, Part I & II",MONICA,move okay whatcha doin’ oh y’know i’m sorry weird,6
27493,615-616,"That Could Have Been, Part I & II",CHANDLER,yeah let’s forget,6
27494,615-616,"That Could Have Been, Part I & II",MONICA,turn light,6
27495,615-616,"That Could Have Been, Part I & II",CHANDLER,okay,6
27496,615-616,"That Could Have Been, Part I & II",CHANDLER,oh yeah,6
27497,615-616,"That Could Have Been, Part I & II",MONICA,chandler,6
27498,615-616,"That Could Have Been, Part I & II",CHANDLER,yeah,6
27499,615-616,"That Could Have Been, Part I & II",MONICA,that’s couch,6
27500,615-616,"That Could Have Been, Part I & II",CHANDLER,oh god,6
27501,615-616,"That Could Have Been, Part I & II",MONICA,know i’ll tell something gonna,6
27502,615-616,"That Could Have Been, Part I & II",CHANDLER,oh okay,6
27503,615-616,"That Could Have Been, Part I & II",JOEY,morning,6
27504,615-616,"That Could Have Been, Part I & II",RACHEL,oh right,6
27505,615-616,"That Could Have Been, Part I & II",JOEY,yeah,6
27506,615-616,"That Could Have Been, Part I & II",RACHEL,oh god oh can’t believe joey tribbiani heard throw,6
27507,615-616,"That Could Have Been, Part I & II",JOEY,well actually saw little bit,6
27508,615-616,"That Could Have Been, Part I & II",RACHEL,noo oh god did—we didn’t didn’t uhh…,6
27509,615-616,"That Could Have Been, Part I & II",JOEY,see,6
27510,615-616,"That Could Have Been, Part I & II",RACHEL,god i’m horrible person,6
27511,615-616,"That Could Have Been, Part I & II",JOEY,wh-why,6
27512,615-616,"That Could Have Been, Part I & II",RACHEL,i’m marry that’s right married woman come tv star’s apartment affair uck,6
27513,615-616,"That Could Have Been, Part I & II",JOEY,that’s ridiculous i’m star regular famous actor,6
27514,615-616,"That Could Have Been, Part I & II",RACHEL,yeah i’m horrible horrible person,6
27515,615-616,"That Could Have Been, Part I & II",JOEY,rachel would stop say hey-hey look remember show when-when caprice die give me…,6
27516,615-616,"That Could Have Been, Part I & II",RACHEL,ring cave yeah,6
27517,615-616,"That Could Have Been, Part I & II",JOEY,wow uh okay well uh…,6
27518,615-616,"That Could Have Been, Part I & II",RACHEL,oh god let keep stuff,6
27519,615-616,"That Could Have Been, Part I & II",JOEY,sure long don’t find keep whatever want want,6
27520,615-616,"That Could Have Been, Part I & II",RACHEL,no-no-no…,6
27521,615-616,"That Could Have Been, Part I & II",JOEY,yes yes every time look want remember good person okay you’ve chance cheat didn’t that’s ring stand,6
27522,615-616,"That Could Have Been, Part I & II",RACHEL,think ring stood caprice’s undying love brother,6
27523,615-616,"That Could Have Been, Part I & II",JOEY,look want ring,6
27524,615-616,"That Could Have Been, Part I & II",RACHEL,yeah,6
27525,615-616,"That Could Have Been, Part I & II",ROSS,hey,6
27526,615-616,"That Could Have Been, Part I & II",JOEY,hey,6
27527,615-616,"That Could Have Been, Part I & II",ROSS,look you’re,6
27528,615-616,"That Could Have Been, Part I & II",JOEY,right,6
27529,615-616,"That Could Have Been, Part I & II",PHOEBE,think i’d try take walk would pour water i’ll back soon,6
27530,615-616,"That Could Have Been, Part I & II",JOEY,whoa-whoa-whoa you’re gonna use pay phone call work ya,6
27531,615-616,"That Could Have Been, Part I & II",PHOEBE,i’ve learn lesson,6
27532,615-616,"That Could Have Been, Part I & II",PHOEBE,let’s go come move come shoe briefcase thanks lou good luck gall bladder,6
27533,615-616,"That Could Have Been, Part I & II",ROSS,hey joe did… ever threesome,6
27534,615-616,"That Could Have Been, Part I & II",JOEY,well uh look ross uh think carol’s great i’m sure you’re attractive man i…,6
27535,615-616,"That Could Have Been, Part I & II",ROSS,reason i’m ask that… sorta one last night,6
27537,615-616,"That Could Have Been, Part I & II",ROSS,yeah,6
27538,615-616,"That Could Have Been, Part I & II",JOEY,wow,6
27539,615-616,"That Could Have Been, Part I & II",ROSS,yeah,6
27540,615-616,"That Could Have Been, Part I & II",JOEY,right amaze,6
27541,615-616,"That Could Have Been, Part I & II",ROSS,okay,6
27542,615-616,"That Could Have Been, Part I & II",JOEY,okay—did right,6
27543,615-616,"That Could Have Been, Part I & II",ROSS,look it’s ever go party think would really anyone miss weren’t,6
27544,615-616,"That Could Have Been, Part I & II",JOEY,huh still ross you’re worst day two woman pretty much good day y’know mean,6
27545,615-616,"That Could Have Been, Part I & II",ROSS,oh-oh absolutely,6
27546,615-616,"That Could Have Been, Part I & II",ROSS,it’s part seem pretty quickly lot wait around,6
27547,615-616,"That Could Have Been, Part I & II",JOEY,get right,6
27548,615-616,"That Could Have Been, Part I & II",ROSS,not-not really th-th-there carol,6
27549,615-616,"That Could Have Been, Part I & II",JOEY,one,6
27550,615-616,"That Could Have Been, Part I & II",ROSS,kept kick away,6
27551,615-616,"That Could Have Been, Part I & II",JOEY,yeah don’t want,6
27553,615-616,"That Could Have Been, Part I & II",JOEY,well hey least get see lot stuff right,6
27554,615-616,"That Could Have Been, Part I & II",ROSS,oh lot stuff,6
27555,615-616,"That Could Have Been, Part I & II",JOEY,get little bored,6
27556,615-616,"That Could Have Been, Part I & II",ROSS,little yeah make snack,6
27557,615-616,"That Could Have Been, Part I & II",JOEY,yeah ya,6
27558,615-616,"That Could Have Been, Part I & II",ROSS,sandwich turkey little mustard…,6
27559,615-616,"That Could Have Been, Part I & II",JOEY,sound good,6
27560,615-616,"That Could Have Been, Part I & II",ROSS,really,6
27561,615-616,"That Could Have Been, Part I & II",CHANDLER,hey,6
27562,615-616,"That Could Have Been, Part I & II",MONICA,hey,6
27563,615-616,"That Could Have Been, Part I & II",CHANDLER,let tell chick score last night oh wait minute,6
27564,615-616,"That Could Have Been, Part I & II",MONICA,hey check i’m slut,6
27565,615-616,"That Could Have Been, Part I & II",CHANDLER,uh want something tonight,6
27566,615-616,"That Could Have Been, Part I & II",MONICA,oh can’t dr roger come,6
27567,615-616,"That Could Have Been, Part I & II",CHANDLER,oh oh right right you’re still see uh he’s good guy mean remember time when…,6
27568,615-616,"That Could Have Been, Part I & II",MONICA,okay,6
27569,615-616,"That Could Have Been, Part I & II",CHANDLER,yeah totally totally,6
27570,615-616,"That Could Have Been, Part I & II",MONICA,great it’s amaze mean last time dr roger come nervous i’m like doctor see,6
27571,615-616,"That Could Have Been, Part I & II",CHANDLER,bet,6
27572,615-616,"That Could Have Been, Part I & II",MONICA,y’know don’t appointment sure could use physical sure you’re okay,6
27573,615-616,"That Could Have Been, Part I & II",CHANDLER,oh yeah yeah don’t worry i’ll fine,6
27574,615-616,"That Could Have Been, Part I & II",RACHEL,ohh god barry,6
27575,615-616,"That Could Have Been, Part I & II",BARRY,you-you-you say gonna away weekend,6
27576,615-616,"That Could Have Been, Part I & II",RACHEL,oh that’s right i’m sorry i-i early finish please,6
27577,615-616,"That Could Have Been, Part I & II",PHOEBE,surprise look who’s back,6
27578,615-616,"That Could Have Been, Part I & II",PHOEBE,hey,6
27579,615-616,"That Could Have Been, Part I & II",PHOEBE,uh don’t think,6
27580,615-616,"That Could Have Been, Part I & II",JACK,phoebe,6
27581,615-616,"That Could Have Been, Part I & II",PHOEBE,jack hey,6
27583,615-616,"That Could Have Been, Part I & II",PHOEBE,well back work except clown research tell fire research huh,6
27584,615-616,"That Could Have Been, Part I & II",JACK,well fire,6
27585,615-616,"That Could Have Been, Part I & II",PHOEBE,nu-uh,6
27586,615-616,"That Could Have Been, Part I & II",JACK,tell guy answer phone,6
27587,615-616,"That Could Have Been, Part I & II",PHOEBE,oh okay didn’t get message doesn’t count—anyway i’ll office,6
27588,615-616,"That Could Have Been, Part I & II",JACK,uh phoebe you-you don’t office,6
27589,615-616,"That Could Have Been, Part I & II",PHOEBE,that’s right i’ll work goo next plant,6
27590,615-616,"That Could Have Been, Part I & II",JACK,phoebe listen…,6
27591,615-616,"That Could Have Been, Part I & II",PHOEBE,you’re office look make lot cash company okay talk big buck pesos yen ruble make one little mistake…,6
27592,615-616,"That Could Have Been, Part I & II",JACK,lose million dollar,6
27593,615-616,"That Could Have Been, Part I & II",PHOEBE,oh money y’know it’s bad enough that—ow oh get kid,6
27594,615-616,"That Could Have Been, Part I & II",JACK,right,6
27595,615-616,"That Could Have Been, Part I & II",PHOEBE,i’m another heart attack,6
27597,615-616,"That Could Have Been, Part I & II",PHOEBE,i’m another heart attack call,6
27598,615-616,"That Could Have Been, Part I & II",JACK,take easy,6
