,season,episode,episode_name,speaker,dialogue
18987,5,6,The Rhinitis Revelation,SHELDON,course make food way say love make food she’s tire cook way say really love
18988,5,6,The Rhinitis Revelation,SHELDON,won’t spoil appetites chicken you’re go make
18989,5,6,The Rhinitis Revelation,LEONARD,right settle we’re go like sushi there’s great little place street
18990,5,6,The Rhinitis Revelation,SHELDON,there’s lot harm try something new that’s test drug cosmetic bunny rabbit
18991,5,6,The Rhinitis Revelation,LEONARD,sheldon you’re talk like crazy person
18992,5,6,The Rhinitis Revelation,SHELDON,told
18993,5,6,The Rhinitis Revelation,SHELDON,stop yelling i’m happy
18994,5,6,The Rhinitis Revelation,LEONARD,what’s last thing ever happy
18995,5,6,The Rhinitis Revelation,SHELDON,prospect fry chicken
18996,5,6,The Rhinitis Revelation,LEONARD,uh kung fu letter might politically correct
18997,5,6,The Rhinitis Revelation,LEONARD,yeah yeah
18998,5,6,The Rhinitis Revelation,SHELDON,well there’s actually big news amy front she’s study neurobiology addiction lower animal close get starfish hook cocaine
18999,5,6,The Rhinitis Revelation,LEONARD,it’s kind like loch ness monster maybe there’s something maybe isn’t we’ll probably never know sometimes it’s fun creep thinking
19000,5,6,The Rhinitis Revelation,LEONARD,uh yeah it’s raj’s sister it’s kind tough she’s india also parent aren’t happy she’s date someone white
19001,5,6,The Rhinitis Revelation,SHELDON,remind another say lead chicken crisco can’tmake mother fry
19002,5,6,The Rhinitis Revelation,LEONARD,please pester please
19003,5,6,The Rhinitis Revelation,LEONARD,mr cooper think sushi
19004,5,6,The Rhinitis Revelation,SHELDON,don’t know lately we’ve talk convert missile silo
19005,5,6,The Rhinitis Revelation,LEONARD,son seem think need launch pre-emptive strike burbank
19006,5,6,The Rhinitis Revelation,SHELDON,get get
19007,5,6,The Rhinitis Revelation,LEONARD,raj
19008,5,6,The Rhinitis Revelation,RAJ,couldn’t find guys buy six new friend three sadly dead
19009,5,6,The Rhinitis Revelation,SHELDON,mom remember rajesh rajesh mother
19010,5,6,The Rhinitis Revelation,RAJ,course mr cooper nice see
19011,5,6,The Rhinitis Revelation,LEONARD,don’t say either i’ll make list
19012,5,6,The Rhinitis Revelation,RAJ,nothing i’m fine
19014,5,6,The Rhinitis Revelation,RAJ,i’m lonely
19015,5,6,The Rhinitis Revelation,SHELDON,oh yes born alone die alone it’s tragic human condition raj you’ll excuse mother she’s make pecan pie that’ll good i’ll almost forget blew fry chicken
19016,5,6,The Rhinitis Revelation,SHELDON,offer hot beverage
19017,5,6,The Rhinitis Revelation,SHELDON,coffee
19018,5,6,The Rhinitis Revelation,RAJ,didn’t get lot accent general tone soothe somehow feel well
19019,5,6,The Rhinitis Revelation,SHELDON,i’m go get pecan pie
19020,5,6,The Rhinitis Revelation,LEONARD,want oreo
19021,5,6,The Rhinitis Revelation,SHELDON,double stuf
19022,5,6,The Rhinitis Revelation,LEONARD,regular
19023,5,6,The Rhinitis Revelation,SHELDON,nice kick man he’s
19024,5,6,The Rhinitis Revelation,SHELDON,i’m glad we’re finally get something together two
19025,5,6,The Rhinitis Revelation,SHELDON,careful you’re use much downey know clothes get soft make sleepy
19026,5,6,The Rhinitis Revelation,SHELDON,nice isn’t
19027,5,6,The Rhinitis Revelation,PENNY,sheldon didn’t tell mom come
19028,5,6,The Rhinitis Revelation,SHELDON,weekly e-mail blast right beet season finally uh-oh red stool beet lead cancer scare
19029,5,6,The Rhinitis Revelation,PENNY,good good
19030,5,6,The Rhinitis Revelation,PENNY,oh fine know it’s i’m get back
19031,5,6,The Rhinitis Revelation,PENNY,well it’s super cute top pay free drink like ten time cost
19032,5,6,The Rhinitis Revelation,SHELDON,yes penny lot money tie promiscuity future
19033,5,6,The Rhinitis Revelation,PENNY,oh don’t always get ride roller coaster sometimes get spin teacup i’m go tonight would crazy ask look outfit i’m go wear
19034,5,6,The Rhinitis Revelation,SHELDON,week’s e-mail blast
19035,5,6,The Rhinitis Revelation,HOWARD,spring get go international space station
19036,5,6,The Rhinitis Revelation,HOWARD,thanks watch charlie brown christmas special every year get gist
19037,5,6,The Rhinitis Revelation,HOWARD,nope say don’t back she’s go go hunger strike would take year she’d kind danger still
19038,5,6,The Rhinitis Revelation,SHELDON,i’ve get treat tomorrow mom i’m take see saul perlmutter give lecture nobel prize-winning work cosmology best part afterward i’ve work couple q’s stump sorry
19039,5,6,The Rhinitis Revelation,SHELDON,sight well little boy embarrass nobel laureate
19040,5,6,The Rhinitis Revelation,PENNY,ooh maybe little rodeo drive
19041,5,6,The Rhinitis Revelation,HOWARD,say
19042,5,6,The Rhinitis Revelation,SHELDON,say say people need stop ruin mom’s visit sushi sadness slutty shirt stop
19043,5,6,The Rhinitis Revelation,LEONARD,delicious
19044,5,6,The Rhinitis Revelation,LEONARD,everything aren’t worry health
19045,5,6,The Rhinitis Revelation,SHELDON,mom want apologize behaviour last night
19046,5,6,The Rhinitis Revelation,SHELDON,great you’re go love perlmutter lecture look state universe old year think could stick finger ear hum amaze grace part
19047,5,6,The Rhinitis Revelation,SHELDON,apologize hard didn’t anything wrong
19048,5,6,The Rhinitis Revelation,SHELDON,i’m go can’t make
19049,5,6,The Rhinitis Revelation,SHELDON,well i’m go stand change mind
19050,5,6,The Rhinitis Revelation,LEONARD,i’m gonna take bacon grease slide
19051,5,6,The Rhinitis Revelation,SHELDON,can’t believe mother abandon
19052,5,6,The Rhinitis Revelation,SHELDON,appear crossroad relationship mother
19053,5,6,The Rhinitis Revelation,LEONARD,sorry syrup
19054,5,6,The Rhinitis Revelation,SHELDON,right mom you’re ripley’s believe museum exhibit mother throw away chance spend day world’s wonderful son believe it’s true
19055,5,6,The Rhinitis Revelation,LEONARD,hadn’t…
19056,5,6,The Rhinitis Revelation,SHELDON,lecture waste time make accurate diagram expansion early universe nursery wall content diaper
19057,5,6,The Rhinitis Revelation,AMY,get sick
19058,5,6,The Rhinitis Revelation,SHELDON,i’m allergic people get nobel prize good reason
19059,5,6,The Rhinitis Revelation,AMY,sheldon possible foul mood use clinical term bitchiness mother isn’t making priority
19060,5,6,The Rhinitis Revelation,SHELDON,use clinical term nuh-uh
19061,5,6,The Rhinitis Revelation,AMY,sure infant-mother pair-bond building block primate psychology
19062,5,6,The Rhinitis Revelation,SHELDON,oh always come back monkeys monkey monkey monkey
19063,5,6,The Rhinitis Revelation,AMY,sheldon we’re animal grant aspect extraordinary come emotion relationship you’re like everybody else
19064,5,6,The Rhinitis Revelation,SHELDON,try suggest emotional problem different stupid person
19065,5,6,The Rhinitis Revelation,AMY,actually research indicate over-thinking less intelligent handle emotion well sure you’re come cold
19066,5,6,The Rhinitis Revelation,SHELDON,oh yes common cold like everyone else you’d love wouldn’t
19067,5,6,The Rhinitis Revelation,LEONARD,mrs cooper say catholic rosary rattler
19068,5,6,The Rhinitis Revelation,PENNY,like bad hollywood tour ever
19069,5,6,The Rhinitis Revelation,LEONARD,gonna want see church
19070,5,6,The Rhinitis Revelation,PENNY,hey wine don’t
19071,5,6,The Rhinitis Revelation,HOWARD,yep that’s last jew sit-ups look get
19072,5,6,The Rhinitis Revelation,LEONARD,oh i’m sure
19073,5,6,The Rhinitis Revelation,PENNY,okay um hey god what’s um i’m good uh would big help family could get brother stop cooking meth cop cool
19074,5,6,The Rhinitis Revelation,LEONARD,okay don’t know it’s probably little late ask make taller oh um could help girlfriend she’s way india would great
19075,5,6,The Rhinitis Revelation,HOWARD,oh thanks i’m good i’m really try burst flame
19076,5,6,The Rhinitis Revelation,HOWARD,say he’s trouble drop last five pound
19077,5,6,The Rhinitis Revelation,HOWARD,get one wish
19078,5,6,The Rhinitis Revelation,SHELDON,look two highly regard physicist kind mind come along maybe twice generation common man tire labours stockbroker vacuum clean salesman bootblack deep inside apparently we’re two peas pod regular pea kind pea come along maybe twice generation rain another great equalizer fall head brilliant unremarkable alike smarty-pants
19079,5,6,The Rhinitis Revelation,PENNY,oh mr cooper smell good
19081,5,6,The Rhinitis Revelation,SHELDON,thank yeah i’ve learn something today many way intelligence count we’re
19082,5,6,The Rhinitis Revelation,SHELDON,hope well life isn’t worth living
19083,5,6,The Rhinitis Revelation,SHELDON,okay
19084,5,6,The Rhinitis Revelation,SHELDON,clear baby people
19085,5,6,The Rhinitis Revelation,SHELDON,tea honey toast crust cut
19086,5,6,The Rhinitis Revelation,SHELDON,thanks mom.you’re best
19087,5,6,The Rhinitis Revelation,SHELDON,know fill last year didn’t get spend lot time visit
19089,5,6,The Rhinitis Revelation,SHELDON,don’t one work great
19090,5,6,The Rhinitis Revelation,SHELDON,maybe i’m part new specie live hundred year mean i’m still basically toddler
19091,5,6,The Rhinitis Revelation,SHELDON,mean you’re go sing soft kitty
19092,5,6,The Rhinitis Revelation,SHELDON,get
19093,5,6,The Rhinitis Revelation,SHELDON,well know mean well sing
19094,5,6,The Rhinitis Revelation,SHELDON,try pull mom top
19095,5,6,The Rhinitis Revelation,OTHERS,i’m talk soft kitty warm kitty little ball fur…
19096,5,7,The Good Guy Fluctuation,SHELDON,reverse spin antiproton gamma become alpha multiply matrix negative comma zero conclusive proof absolutely worthless nine o’clock
19097,5,7,The Good Guy Fluctuation,SHELDON,hmm right right see what’s go little pre-halloween hijinkery ghostly moan rattle chain witch’s cackle trifecta haunt house clichés instead eek say yawn
19098,5,7,The Good Guy Fluctuation,SHELDON,oh wall drip blood look nothing like phenolphthalein indicator expose sodium carbonate solution see hell sheldon frightening thing miss comma ah okay right one clever skeleton phosphorous zip line come merry prankster take bow
19099,5,7,The Good Guy Fluctuation,RAJ,should’ve see face
19100,5,7,The Good Guy Fluctuation,SHELDON,yes there’s nothing quite like slightly widen eye mildly startle
19101,5,7,The Good Guy Fluctuation,HOWARD,come admit get sheldon
19102,5,7,The Good Guy Fluctuation,SHELDON,please fright depends element surprise simple fact much smarter able anticipate action highly unlikely two rube could ever surprise
19103,5,7,The Good Guy Fluctuation,RAJ,he’s probably right
19104,5,7,The Good Guy Fluctuation,HOWARD,can’t beat he’s smart
19105,5,7,The Good Guy Fluctuation,SHELDON,gentleman
19106,5,7,The Good Guy Fluctuation,HOWARD,money faint
19107,5,7,The Good Guy Fluctuation,RAJ,pee pant
19108,5,7,The Good Guy Fluctuation,LEONARD,hang look like everyone’s winner
19109,5,7,The Good Guy Fluctuation,LEONARD,oh watch sheldon little boy casper g-g-g-ghost
19110,5,7,The Good Guy Fluctuation,SHELDON,droll
19111,5,7,The Good Guy Fluctuation,HOWARD,droll grown man pass puddle urine
19112,5,7,The Good Guy Fluctuation,LEONARD,pretty droll hint ammonia
19113,5,7,The Good Guy Fluctuation,SHELDON,yes enjoy jape gentleman think you’ve poke fun milquetoast academic well you’ve forget one thing also son lone star state i’m texas know settle score doubt ask mexico
19114,5,7,The Good Guy Fluctuation,RAJ,comic book store
19115,5,7,The Good Guy Fluctuation,LEONARD,get next men
19116,5,7,The Good Guy Fluctuation,LEONARD,uh yeah it’s issue number first appearance hellboy
19117,5,7,The Good Guy Fluctuation,LEONARD,sorry
19118,5,7,The Good Guy Fluctuation,LEONARD,yes you’d use superpower evil
19119,5,7,The Good Guy Fluctuation,LEONARD,leonard
19120,5,7,The Good Guy Fluctuation,LEONARD,thanks know go ahead take
19121,5,7,The Good Guy Fluctuation,LEONARD,uh yeah yeah sure guess
19122,5,7,The Good Guy Fluctuation,LEONARD,sorry palm’s little sweaty what’s word
19123,5,7,The Good Guy Fluctuation,LEONARD,oh right name make sense penis
19124,5,7,The Good Guy Fluctuation,HOWARD,see pick girl comic book store
19125,5,7,The Good Guy Fluctuation,LEONARD,don’t think pick besides girlfriend
19126,5,7,The Good Guy Fluctuation,SHELDON,sure check mail
19127,5,7,The Good Guy Fluctuation,LEONARD,many time gonna tell what’s
19128,5,7,The Good Guy Fluctuation,SHELDON,nothing it’s suspicious i’m fixate it’s consistent personality
19129,5,7,The Good Guy Fluctuation,LEONARD,right
19130,5,7,The Good Guy Fluctuation,PENNY,hey guy
19131,5,7,The Good Guy Fluctuation,LEONARD,halloween candy didn’t buy bunch yesterday
19132,5,7,The Good Guy Fluctuation,PENNY,oh yeah that’s go it’s rough month halloween pm hit time
19133,5,7,The Good Guy Fluctuation,SHELDON,leonard doesn’t time chat get mail
19134,5,7,The Good Guy Fluctuation,LEONARD,relax i’ll get minute hey work
19135,5,7,The Good Guy Fluctuation,SHELDON,open mail
19136,5,7,The Good Guy Fluctuation,LEONARD,excuse couple circular nothing important
19137,5,7,The Good Guy Fluctuation,PENNY,what’s
19138,5,7,The Good Guy Fluctuation,LEONARD,hang might texas i’m new jersey
19139,5,7,The Good Guy Fluctuation,LEONARD,check jim lee draw two year ago comic con
19140,5,7,The Good Guy Fluctuation,LEONARD,well know it’s comic con i’m lion-o thundercats
19141,5,7,The Good Guy Fluctuation,LEONARD,jessica alba rub furry belly
19142,5,7,The Good Guy Fluctuation,LEONARD,you’re kid book
19143,5,7,The Good Guy Fluctuation,LEONARD,cool oh look that’s sex guy top half chewbacca costume comic con
19144,5,7,The Good Guy Fluctuation,LEONARD,you’re talented really good do…
19145,5,7,The Good Guy Fluctuation,LEONARD,car
19146,5,7,The Good Guy Fluctuation,SHELDON,isn’t oh bother isn’t always way go staple something you’re staple gosh wish i’d know earlier today staple
19147,5,7,The Good Guy Fluctuation,RAJ,thing paper clip right
19148,5,7,The Good Guy Fluctuation,SHELDON,well need something permanent join paper say don’t keep staple top desk drawer
19149,5,7,The Good Guy Fluctuation,RAJ,don’t know maybe
19150,5,7,The Good Guy Fluctuation,SHELDON,lamb check
19151,5,7,The Good Guy Fluctuation,RAJ,right
19152,5,7,The Good Guy Fluctuation,SHELDON,it’s snake terrify snake
19153,5,7,The Good Guy Fluctuation,RAJ,oh bad man put drawer
19154,5,7,The Good Guy Fluctuation,SHELDON,stop talk like you’ve render speechless fear
19155,5,7,The Good Guy Fluctuation,RAJ,let’s go biology lab find nice yummy mouse
19156,5,7,The Good Guy Fluctuation,SHELDON,try scare indian snake come cooper you’re well
19157,5,7,The Good Guy Fluctuation,PENNY,it’s open
19158,5,7,The Good Guy Fluctuation,LEONARD,hey get minute
19159,5,7,The Good Guy Fluctuation,PENNY,yeah sure come
19160,5,7,The Good Guy Fluctuation,LEONARD,thanks
19161,5,7,The Good Guy Fluctuation,PENNY,want mac cheese
19162,5,7,The Good Guy Fluctuation,LEONARD,lactose gas
19163,5,7,The Good Guy Fluctuation,PENNY,glass wine
19164,5,7,The Good Guy Fluctuation,LEONARD,sulfites migraine
19165,5,7,The Good Guy Fluctuation,PENNY,okay well i’d offer halloween candy that’s go what’s
19166,5,7,The Good Guy Fluctuation,LEONARD,okay use go right
19167,5,7,The Good Guy Fluctuation,PENNY,oh god that’s know
19168,5,7,The Good Guy Fluctuation,LEONARD,i’m deal situation it’s kind love life know might weird talk area know friend stupid
